MODL,REPL,MULT,DIST,TREE,ESTI_LNTH,ESTI_DPTH,TRUE_LNTH,TRUE_DPTH
100M3,R1,0-1,JC,NJ,1.003635660753,2.6173065699629996,NA,NA
100M3,R1,0-1,JC,NJ,0.396502977091,1.599821964092,NA,NA
100M3,R1,0-1,JC,NJ,0.277734526372,1.8775564904639999,NA,NA
100M3,R1,0-1,JC,NJ,0.793129906266,2.67068639673,0.793129906266,21.92359
100M3,R1,0-1,JC,NJ,1.157318609221,3.034875099685,1.157318609221,20.8565
100M3,R1,0-1,JC,NJ,0.629234264679,2.229056228771,0.629234264679,21.24722
100M3,R1,0-1,JC,NJ,1.150028181404,3.379084410175,1.150028181404,23.2536
100M3,R1,0-1,JC,NJ,0.02948556182,1.19060444426,NA,NA
100M3,R1,0-1,JC,NJ,0.267055673149,1.4576601174089998,NA,NA
100M3,R1,0-1,JC,NJ,0.238582619792,1.6962427372009998,NA,NA
100M3,R1,0-1,JC,NJ,0.967473452456,2.663716189657,NA,NA
100M3,R1,0-1,JC,NJ,0.356981195026,3.020697384683,NA,NA
100M3,R1,0-1,JC,NJ,0.164255034355,3.184952419038,NA,NA
100M3,R1,0-1,JC,NJ,0.509142784555,2.205385521756,NA,NA
100M3,R1,0-1,JC,NJ,0.664989310124,2.1226494275329997,NA,NA
100M3,R1,0-1,JC,NJ,0.780252235017,2.9029016625499997,NA,NA
100M3,R1,0-1,JC,NJ,0.530057547355,1.7206619916149999,NA,NA
100M3,R1,0-1,JC,NJ,0.426562536954,2.1472245285689997,NA,NA
100M3,R1,0-1,JC,NJ,0.179347846791,2.3265723753599996,0.179347846791,26.97249
100M3,R1,0-1,JC,NJ,1.37582849112,3.0964904827349997,1.37582849112,25.415989999999997
100M3,R1,0-1,JC,NJ,0.166515580358,1.311991065382,NA,NA
100M3,R1,0-1,JC,NJ,0.547440598115,1.8594316634969998,NA,NA
100M3,R1,0-1,JC,NJ,0.433248892573,2.2926805560699997,NA,NA
100M3,R1,0-1,JC,NJ,0.463272713469,2.3227043769659996,NA,NA
100M3,R1,0-1,JC,NJ,1.18322845353,3.5059328304959996,NA,NA
100M3,R1,0-1,JC,NJ,0.548517285434,1.860508350816,NA,NA
100M3,R1,0-1,JC,NJ,0.384621164297,2.245129515113,NA,NA
100M3,R1,0-1,JC,NJ,0.746992856219,2.607501207035,NA,NA
100M3,R1,0-1,JC,NJ,0.125696658357,1.222150212316,NA,NA
100M3,R1,0-1,JC,NJ,0.055565493775,1.277715706091,NA,NA
100M3,R1,0-1,JC,NJ,0.275441440217,1.553157146308,NA,NA
100M3,R1,0-1,JC,NJ,0.437844955102,1.9910021014100001,NA,NA
100M3,R1,0-1,JC,NJ,0.23909592014,2.23009802155,NA,NA
100M3,R1,0-1,JC,NJ,0.652878553113,2.206035699421,NA,NA
100M3,R1,0-1,JC,NJ,1.003828443294,2.2815441493849997,1.003828443294,6.63448
100M3,R1,0-1,JC,NJ,0.25484301113,2.536387160515,NA,NA
100M3,R1,0-1,JC,NJ,0.056746504436,2.593133664951,NA,NA
100M3,R1,0-1,JC,NJ,0.918870567838,3.2004147172229995,0.918870567838,6.75789
100M3,R1,0-1,JC,NJ,0.782683454395,2.004833666711,NA,NA
100M3,R1,0-1,JC,NJ,0.289596296077,2.2944299627879996,NA,NA
100M3,R1,0-1,JC,NJ,0.840096355837,2.8449300225479996,NA,NA
100M3,R1,0-1,JC,NJ,0.388970003868,3.233900026416,NA,NA
100M3,R1,0-1,JC,NJ,0.202320100107,1.168686879011,NA,NA
100M3,R1,0-1,JC,NJ,0.076957013906,1.2456438929170002,NA,NA
100M3,R1,0-1,JC,NJ,0.732285081344,1.9779289742610002,NA,NA
100M3,R1,0-1,JC,NJ,0.629797823644,1.8754417165610002,0.629797823644,7.84122
100M3,R1,0-1,JC,NJ,1.057575817373,2.9330175339340006,NA,NA
100M3,R1,0-1,JC,NJ,0.598463121278,1.7671500002890002,NA,NA
100M3,R1,0-1,JC,NJ,0.377206066399,1.242654455237,NA,NA
100M3,R1,0-1,JC,NJ,0.405852394676,1.648506849913,0.405852394676,7.87508
100M3,R1,0-1,JC,NJ,0.504292618587,1.746947073824,NA,NA
100M3,R1,0-01,JC,NJ,0.053008274793,0.053008274793,0.053008274793,0.455608
100M3,R1,0-01,JC,NJ,0.250711229934,0.30371950472700004,0.250711229934,0.370539
100M3,R1,0-01,JC,NJ,0.107504945807,0.41122445053400003,NA,NA
100M3,R1,0-01,JC,NJ,0.097068979536,0.50829343007,NA,NA
100M3,R1,0-01,JC,NJ,0.090127747483,0.5984211775530001,NA,NA
100M3,R1,0-01,JC,NJ,0.001383046571,0.599804224124,NA,NA
100M3,R1,0-01,JC,NJ,0.127805799497,0.727610023621,NA,NA
100M3,R1,0-01,JC,NJ,0.013544216562,0.741154240183,NA,NA
100M3,R1,0-01,JC,NJ,0.001496474086,0.742650714269,0.001496474086,1.633444
100M3,R1,0-01,JC,NJ,0.082279541185,0.809889564806,NA,NA
100M3,R1,0-01,JC,NJ,0.067523731588,0.665944909141,NA,NA
100M3,R1,0-01,JC,NJ,0.01632085119,0.6822657603310001,NA,NA
100M3,R1,0-01,JC,NJ,0.058087174489,0.7403529348200001,NA,NA
100M3,R1,0-01,JC,NJ,0.054843964098,0.795196898918,0.054843964098,1.737709
100M3,R1,0-01,JC,NJ,0.292184419665,1.032537354485,0.292184419665,2.062512
100M3,R1,0-01,JC,NJ,0.196102837254,0.607327287788,NA,NA
100M3,R1,0-01,JC,NJ,0.158947638848,0.46266714357500005,NA,NA
100M3,R1,0-01,JC,NJ,0.546301758293,1.0089689018680001,NA,NA
100M3,R1,0-01,JC,NJ,0.122787370519,1.131756272387,NA,NA
100M3,R1,0-01,JC,NJ,0.137071658333,1.26882793072,0.137071658333,2.2740009999999997
100M3,R1,0-01,JC,NJ,0.220645325493,1.3524015978800001,NA,NA
100M3,R1,0-01,JC,NJ,0.146565195297,1.498966793177,NA,NA
100M3,R1,0-01,JC,NJ,1.271425939626,1.734093083201,NA,NA
100M3,R1,0-01,JC,NJ,0.221266179143,1.955359262344,NA,NA
100M3,R1,0-01,JC,NJ,1.21228251168,3.167641774024,NA,NA
100M3,R1,0-01,JC,NJ,0.830411424326,3.99805319835,NA,NA
100M3,R1,0-01,JC,NJ,0.175431068921,4.173484267271,0.175431068921,1.8476309999999998
100M3,R1,0-01,JC,NJ,0.242156829965,4.4156410972360005,NA,NA
100M3,R1,0-01,JC,NJ,0.069039057474,4.242523324745,NA,NA
100M3,R1,0-01,JC,NJ,0.209026931872,3.3766687058960003,NA,NA
100M3,R1,0-01,JC,NJ,0.25540956633,3.6320782722260003,NA,NA
100M3,R1,0-01,JC,NJ,0.085765485733,3.7178437579590002,NA,NA
100M3,R1,0-01,JC,NJ,0.284573780464,3.9166520526900004,NA,NA
100M3,R1,0-01,JC,NJ,0.324632308022,2.279991570366,NA,NA
100M3,R1,0-01,JC,NJ,0.925540913993,3.205532484359,NA,NA
100M3,R1,0-01,JC,NJ,0.130893999012,3.336426483371,NA,NA
100M3,R1,0-01,JC,NJ,0.235504026757,3.571930510128,0.235504026757,2.643952
100M3,R1,0-01,JC,NJ,0.117622241478,3.454048724849,NA,NA
100M3,R1,0-01,JC,NJ,0.214917376709,3.668966101558,NA,NA
100M3,R1,0-01,JC,NJ,0.085781973081,3.29131445744,NA,NA
100M3,R1,0-01,JC,NJ,0.296505811377,3.587820268817,NA,NA
100M3,R1,0-01,JC,NJ,0.114438003689,3.702258272506,NA,NA
100M3,R1,0-01,JC,NJ,0.060268013672,3.7625262861780002,NA,NA
100M3,R1,0-01,JC,NJ,0.246494767543,4.009021053721,NA,NA
100M3,R1,0-01,JC,NJ,0.377567275093,3.668881732533,0.377567275093,2.15959
100M3,R1,0-01,JC,NJ,0.169159808529,3.8380415410619997,0.169159808529,2.192359
100M3,R1,0-01,JC,NJ,0.247737495391,2.527729065757,NA,NA
100M3,R1,0-01,JC,NJ,0.196035349829,2.7237644155860004,NA,NA
100M3,R1,0-01,JC,NJ,0.387108791618,3.1108732072040004,0.387108791618,2.08565
100M3,R1,0-01,JC,NJ,0.522136496751,3.2459009123370004,NA,NA
100M3,R1,0-01,JC,NJ,0.180486179259,3.426387091596,NA,NA
100M3,R1,0-01,JC,NJ,0.066145492954,3.49253258455,0.066145492954,2.1247219999999998
100M3,R1,0-01,JC,NJ,0.239389685895,3.731922270445,0.239389685895,2.32536
100M3,R1,0-01,JC,NJ,0.512703369796,3.9390904613920004,NA,NA
100M3,R1,0-01,JC,NJ,0.788288362409,3.316017428166,NA,NA
100M3,R1,0-01,JC,NJ,0.241591217966,3.557608646132,NA,NA
100M3,R1,0-01,JC,NJ,0.111697441074,3.669306087206,NA,NA
100M3,R1,0-01,JC,NJ,0.608673678751,2.342766761952,NA,NA
100M3,R1,0-01,JC,NJ,0.155111149032,2.4978779109839997,NA,NA
100M3,R1,0-01,JC,NJ,0.081241480186,2.57911939117,NA,NA
100M3,R1,0-01,JC,NJ,0.125097776898,2.704217168068,NA,NA
100M3,R1,0-01,JC,NJ,1.109321610828,3.8135387788959996,NA,NA
100M3,R1,0-01,JC,NJ,0.104770009812,3.9183087887079995,NA,NA
100M3,R1,0-01,JC,NJ,0.050577701202,3.9688864899099996,NA,NA
100M3,R1,0-01,JC,NJ,0.073338404836,4.042224894746,NA,NA
100M3,R1,0-01,JC,NJ,0.051227798438,4.093452693184,NA,NA
100M3,R1,0-01,JC,NJ,0.117928290146,4.21138098333,NA,NA
100M3,R1,0-01,JC,NJ,0.012005663197,4.223386646527,0.012005663197,2.127784
100M3,R1,0-01,JC,NJ,0.243958599098,4.337411292282,0.243958599098,2.6972490000000002
100M3,R1,0-01,JC,NJ,0.236243710864,2.940460878932,0.236243710864,0.668639
100M3,R1,0-01,JC,NJ,0.089943377466,2.432710139418,NA,NA
100M3,R1,0-01,JC,NJ,0.211542845767,2.644252985185,NA,NA
100M3,R1,0-01,JC,NJ,0.140194697538,2.784447682723,NA,NA
100M3,R1,0-01,JC,NJ,0.133160756138,2.917608438861,0.133160756138,0.9873749999999999
100M3,R1,0-01,JC,NJ,0.366310390881,2.799020530299,NA,NA
100M3,R1,0-01,JC,NJ,0.180039946116,2.979060476415,NA,NA
100M3,R1,0-01,JC,NJ,0.083178131128,3.062238607543,NA,NA
100M3,R1,0-01,JC,NJ,0.204270644252,3.266509251795,NA,NA
100M3,R1,0-01,JC,NJ,0.196618144282,3.463127396077,NA,NA
100M3,R1,0-01,JC,NJ,0.315662028361,3.778789424438,NA,NA
100M3,R1,0-01,JC,NJ,0.421429621907,3.687938873702,NA,NA
100M3,R1,0-01,JC,NJ,0.24997800659,3.937916880292,0.24997800659,0.762801
100M3,R1,0-01,JC,NJ,0.054900852372,3.117139459915,NA,NA
100M3,R1,0-01,JC,NJ,0.117805570699,3.234945030614,NA,NA
100M3,R1,0-01,JC,NJ,0.128932319754,3.363877350368,0.128932319754,0.6757889999999999
100M3,R1,0-01,JC,NJ,0.17131119686,0.22431947165299998,0.17131119686,0.509946
100M3,R1,0-01,JC,NJ,0.066988494752,0.291307966405,NA,NA
100M3,R1,0-01,JC,NJ,0.016499535674,0.307807502079,NA,NA
100M3,R1,0-01,JC,NJ,0.100773607987,0.40858111006599995,NA,NA
100M3,R1,0-01,JC,NJ,0.107825523513,0.516406633579,NA,NA
100M3,R1,0-01,JC,NJ,0.016265443738,0.532672077317,NA,NA
100M3,R1,0-01,JC,NJ,0.009923629759,0.5425957070759999,NA,NA
100M3,R1,0-01,JC,NJ,0.096105046995,0.3874130134,NA,NA
100M3,R1,0-01,JC,NJ,0.023565091239,0.41097810463900003,NA,NA
100M3,R1,0-01,JC,NJ,0.051401431076,0.462379535715,NA,NA
100M3,R1,0-01,JC,NJ,0.407377567552,0.631697039205,NA,NA
100M3,R1,0-01,JC,NJ,0.002615168881,0.634312208086,NA,NA
100M3,R1,0-05,JC,NJ,0.642429291971,0.642429291971,0.642429291971,2.27804
100M3,R1,0-05,JC,NJ,0.662830806,1.3052600979709998,NA,NA
100M3,R1,0-05,JC,NJ,0.055594736457,1.3608548344279998,NA,NA
100M3,R1,0-05,JC,NJ,0.066102025482,1.4269568599099998,NA,NA
100M3,R1,0-05,JC,NJ,0.013923273944,1.4408801338539998,NA,NA
100M3,R1,0-05,JC,NJ,0.029422615612,1.470302749466,NA,NA
100M3,R1,0-05,JC,NJ,0.122750749165,1.5930534986309999,NA,NA
100M3,R1,0-05,JC,NJ,0.223410170462,1.8164636690929998,NA,NA
100M3,R1,0-05,JC,NJ,1.680936014034,3.497399683127,NA,NA
100M3,R1,0-05,JC,NJ,0.047171558282,3.544571241409,NA,NA
100M3,R1,0-05,JC,NJ,0.756199939842,2.5726636089349997,NA,NA
100M3,R1,0-05,JC,NJ,0.955216318586,3.5278799275209995,0.955216318586,8.32885
100M3,R1,0-05,JC,NJ,0.461367437993,2.054420936624,0.461367437993,7.78528
100M3,R1,0-05,JC,NJ,0.480392670511,2.534813607135,0.480392670511,10.504480000000001
100M3,R1,0-05,JC,NJ,0.386022511894,2.440443448518,0.386022511894,8.688545
100M3,R1,0-05,JC,NJ,0.035828937346,1.5061316868119998,NA,NA
100M3,R1,0-05,JC,NJ,0.059260724164,1.5653924109759998,NA,NA
100M3,R1,0-05,JC,NJ,0.195996780368,1.7613891913439998,0.195996780368,9.891365
100M3,R1,0-05,JC,NJ,0.920609216038,2.681998407382,0.920609216038,10.31256
100M3,R1,0-05,JC,NJ,0.648592589717,2.409981781061,NA,NA
100M3,R1,0-05,JC,NJ,0.580079924258,2.990061705319,NA,NA
100M3,R1,0-05,JC,NJ,0.319459203696,1.8848516146719998,NA,NA
100M3,R1,0-05,JC,NJ,0.230682454621,2.115534069293,NA,NA
100M3,R1,0-05,JC,NJ,0.585711525211,2.701245594504,NA,NA
100M3,R1,0-05,JC,NJ,0.839262464684,3.540508059188,NA,NA
100M3,R1,0-05,JC,NJ,0.549137475769,2.433989090441,0.549137475769,10.32777
100M3,R1,0-05,JC,NJ,0.163963768243,1.6700954550549998,NA,NA
100M3,R1,0-05,JC,NJ,0.754379726409,2.4244751814639995,NA,NA
100M3,R1,0-05,JC,NJ,0.580048410508,3.0045235919719997,NA,NA
100M3,R1,0-05,JC,NJ,0.111761913905,3.116285505877,NA,NA
100M3,R1,0-05,JC,NJ,0.096913795169,3.213199301046,NA,NA
100M3,R1,0-05,JC,NJ,0.425614556796,3.4301381487679996,NA,NA
100M3,R1,0-05,JC,NJ,0.485713810783,2.9101889922469995,0.485713810783,9.464099999999998
100M3,R1,0-05,JC,NJ,0.089907939224,3.0000969314709995,NA,NA
100M3,R1,0-05,JC,NJ,0.431708965859,3.4318058973299994,0.431708965859,10.002024999999998
100M3,R1,0-05,JC,NJ,0.550907170752,2.221002625807,NA,NA
100M3,R1,0-05,JC,NJ,1.228361944471,3.449364570278,1.228361944471,13.21976
100M3,R1,0-05,JC,NJ,0.039641102653,1.4805212365069997,NA,NA
100M3,R1,0-05,JC,NJ,0.074096586524,1.5546178230309997,NA,NA
100M3,R1,0-05,JC,NJ,0.20179235024,1.7564101732709998,NA,NA
100M3,R1,0-05,JC,NJ,0.741439245996,2.4978494192669998,NA,NA
100M3,R1,0-05,JC,NJ,0.797472067271,2.553882240542,NA,NA
100M3,R1,0-05,JC,NJ,1.143720380925,3.697602621467,1.143720380925,13.121340000000002
100M3,R1,0-05,JC,NJ,1.081675945282,2.6362937683129997,NA,NA
100M3,R1,0-05,JC,NJ,0.277599286685,2.9138930549979998,0.277599286685,8.468435
100M3,R1,0-05,JC,NJ,0.076199446349,1.5567206828559996,NA,NA
100M3,R1,0-05,JC,NJ,0.327015359606,1.8837360424619995,NA,NA
100M3,R1,0-05,JC,NJ,0.336791415985,2.2205274584469996,0.336791415985,10.79795
100M3,R1,0-05,JC,NJ,1.209681570861,3.4302090293079996,1.209681570861,10.961795
100M3,R1,0-05,JC,NJ,1.035568186224,2.9193042286859994,1.035568186224,10.42825
100M3,R1,0-05,JC,NJ,0.055672252912,1.6123929357679996,NA,NA
100M3,R1,0-05,JC,NJ,1.585471088115,3.1978640238829996,1.585471088115,11.6268
100M3,R1,0-05,JC,NJ,0.295718628245,1.9081115640129995,NA,NA
100M3,R1,0-05,JC,NJ,0.785672784746,2.6937843487589994,NA,NA
100M3,R1,0-05,JC,NJ,0.15687720578,2.8506615545389993,NA,NA
100M3,R1,0-05,JC,NJ,0.258591885254,3.109253439792999,NA,NA
100M3,R1,0-05,JC,NJ,0.04625838359,3.1555118233829993,0.04625838359,9.915465
100M3,R1,0-05,JC,NJ,0.464009023436,3.6195208468189994,0.464009023436,10.552875
100M3,R1,0-05,JC,NJ,0.715382836363,2.6234944003759995,0.715382836363,12.235389999999999
100M3,R1,0-05,JC,NJ,0.07240584508,1.4993627049899998,NA,NA
100M3,R1,0-05,JC,NJ,0.300677130865,1.8000398358549998,NA,NA
100M3,R1,0-05,JC,NJ,0.608442564157,2.4084824000119998,0.608442564157,10.638919999999999
100M3,R1,0-05,JC,NJ,0.831264397108,2.631304232963,NA,NA
100M3,R1,0-05,JC,NJ,0.663239082551,3.294543315514,NA,NA
100M3,R1,0-05,JC,NJ,0.148433822844,3.4429771383579997,NA,NA
100M3,R1,0-05,JC,NJ,0.057190173579,3.5001673119369996,0.057190173579,13.486245
100M3,R1,0-05,JC,NJ,0.521966084123,3.153270317086,NA,NA
100M3,R1,0-05,JC,NJ,0.164809393104,3.31807971019,NA,NA
100M3,R1,0-05,JC,NJ,0.213695107062,3.5317748172520003,NA,NA
100M3,R1,0-05,JC,NJ,0.129000338505,3.6607751557570003,NA,NA
100M3,R1,0-05,JC,NJ,0.101606527179,1.600969232169,NA,NA
100M3,R1,0-05,JC,NJ,0.241079459116,1.8420486912849998,NA,NA
100M3,R1,0-05,JC,NJ,0.640476431004,2.4825251222889997,NA,NA
100M3,R1,0-05,JC,NJ,0.62457569957,3.1071008218589995,NA,NA
100M3,R1,0-05,JC,NJ,0.469444587464,3.5765454093229994,NA,NA
100M3,R1,0-05,JC,NJ,0.260987031324,3.8375324406469993,NA,NA
100M3,R1,0-05,JC,NJ,0.272007092471,2.7545322147599998,NA,NA
100M3,R1,0-05,JC,NJ,0.256061742608,3.0105939573679996,NA,NA
100M3,R1,0-05,JC,NJ,0.758415736762,3.512947951522,NA,NA
100M3,R1,0-05,JC,NJ,0.089107781143,1.690077013312,NA,NA
100M3,R1,0-05,JC,NJ,1.367625332648,3.05770234596,NA,NA
100M3,R1,0-05,JC,NJ,0.262833018344,1.952910031656,NA,NA
100M3,R1,0-05,JC,NJ,0.334759202455,2.287669234111,NA,NA
100M3,R1,0-05,JC,NJ,1.012795506411,2.9657055380669997,NA,NA
100M3,R1,0-05,JC,NJ,0.670399146093,3.6361046841599998,0.670399146093,3.378945
100M3,R1,0-05,JC,NJ,0.279708448085,3.2454139861519997,NA,NA
100M3,R1,0-05,JC,NJ,0.334491229573,1.6953460640009999,NA,NA
100M3,R1,0-05,JC,NJ,0.574893449987,2.270239513988,NA,NA
100M3,R1,0-05,JC,NJ,0.22528307095,1.9206291349509999,NA,NA
100M3,R1,0-05,JC,NJ,1.468087299353,3.388716434304,1.468087299353,4.357654999999999
100M3,R1,0-05,JC,NJ,0.501508349193,2.4221374841439998,NA,NA
100M3,R1,0-05,JC,NJ,0.577160537951,1.8824206359219997,NA,NA
100M3,R1,0-05,JC,NJ,0.362461634161,2.2448822700829996,NA,NA
100M3,R1,0-05,JC,NJ,0.662933214504,2.9078154845869997,NA,NA
100M3,R1,0-05,JC,NJ,1.067420041568,3.3123023116509995,NA,NA
100M3,R1,0-05,JC,NJ,1.378668899999,3.2610895359209997,1.378668899999,3.77254
100M3,R1,0-05,JC,NJ,0.213562916442,3.474652452363,0.213562916442,3.93754
100M3,R1,0-001,JC,NJ,0.004794739706,0.004794739706,0.004794739706,0.045561000000000004
100M3,R1,0-001,JC,NJ,0.006808516351,0.011603256057,0.006808516351,0.037054000000000004
100M3,R1,0-001,JC,NJ,0.019693082495,0.031296338552,NA,NA
100M3,R1,0-001,JC,NJ,0.009323612886,0.040619951438,NA,NA
100M3,R1,0-001,JC,NJ,0.00590029608,0.046520247518,NA,NA
100M3,R1,0-001,JC,NJ,0.000714282408,0.047234529925999996,NA,NA
100M3,R1,0-001,JC,NJ,0.007961857623,0.055196387549,NA,NA
100M3,R1,0-001,JC,NJ,0.009089590696,0.064285978245,NA,NA
100M3,R1,0-001,JC,NJ,0.000106584406,0.055302971954999995,NA,NA
100M3,R1,0-001,JC,NJ,0.000112920996,0.055415892950999995,NA,NA
100M3,R1,0-001,JC,NJ,0.007900248175,0.055134778100999995,NA,NA
100M3,R1,0-001,JC,NJ,0.000492916454,0.055627694554999996,NA,NA
100M3,R1,0-001,JC,NJ,0.007597544522,0.06273232262299999,NA,NA
100M3,R1,0-001,JC,NJ,0.008253518499,0.07098584112199999,NA,NA
100M3,R1,0-001,JC,NJ,0.021265294257,0.08399761687999999,NA,NA
100M3,R1,0-001,JC,NJ,0.029593996272,0.060890334824,NA,NA
100M3,R1,0-001,JC,NJ,0.023781176645,0.035384432702,NA,NA
100M3,R1,0-001,JC,NJ,0.022823981044,0.058208413746,NA,NA
100M3,R1,0-001,JC,NJ,0.011727811328,0.06993622507399999,NA,NA
100M3,R1,0-001,JC,NJ,0.016064767595,0.08600099266899999,0.016064767595,0.227399
100M3,R1,0-001,JC,NJ,0.015559910883,0.085496135957,NA,NA
100M3,R1,0-001,JC,NJ,0.024114486162,0.109610622119,NA,NA
100M3,R1,0-001,JC,NJ,0.091134419194,0.126518851896,NA,NA
100M3,R1,0-001,JC,NJ,0.091791898396,0.218310750292,NA,NA
100M3,R1,0-001,JC,NJ,0.069669073406,0.287979823698,NA,NA
100M3,R1,0-001,JC,NJ,0.001139307939,0.28911913163700004,NA,NA
100M3,R1,0-001,JC,NJ,0.021690162984,0.31080929462100004,NA,NA
100M3,R1,0-001,JC,NJ,0.00660287324,0.294582696938,NA,NA
100M3,R1,0-001,JC,NJ,0.006693015427,0.225003765719,NA,NA
100M3,R1,0-001,JC,NJ,0.027555386628,0.252559152347,NA,NA
100M3,R1,0-001,JC,NJ,0.006175697013,0.25873484936,NA,NA
100M3,R1,0-001,JC,NJ,0.040159432288,0.292718584635,NA,NA
100M3,R1,0-001,JC,NJ,0.000886603662,0.127405455558,NA,NA
100M3,R1,0-001,JC,NJ,0.033269396692,0.16067485225,NA,NA
100M3,R1,0-001,JC,NJ,0.058484462642,0.219159314892,NA,NA
100M3,R1,0-001,JC,NJ,0.008798295889,0.227957610781,NA,NA
100M3,R1,0-001,JC,NJ,0.023516969357,0.251474580138,0.023516969357,0.264394
100M3,R1,0-001,JC,NJ,0.017455376471,0.245412987252,NA,NA
100M3,R1,0-001,JC,NJ,0.014914659061,0.260327646313,NA,NA
100M3,R1,0-001,JC,NJ,0.006719668787,0.225878983679,NA,NA
100M3,R1,0-001,JC,NJ,0.014690946832,0.240569930511,NA,NA
100M3,R1,0-001,JC,NJ,0.005355325298,0.24592525580900002,0.005355325298,0.258873
100M3,R1,0-001,JC,NJ,0.023312770018,0.269238025827,NA,NA
100M3,R1,0-001,JC,NJ,0.00751953554,0.24808946605100002,0.00751953554,0.169368
100M3,R1,0-001,JC,NJ,0.037424724133,0.263303707812,0.037424724133,0.215958
100M3,R1,0-001,JC,NJ,0.005453254982,0.268756962794,NA,NA
100M3,R1,0-001,JC,NJ,0.011471602388,0.172146454638,NA,NA
100M3,R1,0-001,JC,NJ,0.007803601915,0.179950056553,NA,NA
100M3,R1,0-001,JC,NJ,0.042409514949,0.222359571502,0.042409514949,0.208564
100M3,R1,0-001,JC,NJ,0.018419763223,0.198369819776,NA,NA
100M3,R1,0-001,JC,NJ,0.091663577456,0.290033397232,NA,NA
100M3,R1,0-001,JC,NJ,0.007129156163,0.297162553395,NA,NA
100M3,R1,0-001,JC,NJ,0.011859889553,0.30902244294799996,NA,NA
100M3,R1,0-001,JC,NJ,0.007461094911,0.31648353785899996,0.007461094911,0.212471
100M3,R1,0-001,JC,NJ,0.003000816002,0.31948435386099994,NA,NA
100M3,R1,0-001,JC,NJ,0.000569211475,0.29773176486999997,NA,NA
100M3,R1,0-001,JC,NJ,0.001971789736,0.29970355460599996,NA,NA
100M3,R1,0-001,JC,NJ,0.012219742427,0.311923297033,0.012219742427,0.19774500000000003
100M3,R1,0-001,JC,NJ,0.022167505742,0.22053732551799998,NA,NA
100M3,R1,0-001,JC,NJ,0.003052817123,0.223590142641,NA,NA
100M3,R1,0-001,JC,NJ,0.023031911118,0.24662205375899998,NA,NA
100M3,R1,0-001,JC,NJ,0.013879992099,0.26050204585799996,NA,NA
100M3,R1,0-001,JC,NJ,0.007720111397,0.254342165156,NA,NA
100M3,R1,0-001,JC,NJ,0.006309274628,0.22989941726899998,NA,NA
100M3,R1,0-001,JC,NJ,0.002641588686,0.232541005955,NA,NA
100M3,R1,0-001,JC,NJ,0.01104550153,0.243586507485,NA,NA
100M3,R1,0-001,JC,NJ,0.026445821458,0.270032328943,NA,NA
100M3,R1,0-001,JC,NJ,0.033692413396,0.266233419351,NA,NA
100M3,R1,0-001,JC,NJ,0.002671623064,0.26890504241499996,NA,NA
100M3,R1,0-001,JC,NJ,0.004307208026,0.27321225044099995,NA,NA
100M3,R1,0-001,JC,NJ,0.004138042174,0.27735029261499994,NA,NA
100M3,R1,0-001,JC,NJ,0.006112121896,0.27932437233699997,NA,NA
100M3,R1,0-001,JC,NJ,0.044730901407,0.27463031867599996,NA,NA
100M3,R1,0-001,JC,NJ,0.012236297547,0.28686661622299997,NA,NA
100M3,R1,0-001,JC,NJ,0.0136947113,0.23423203681799998,0.0136947113,0.068462
100M3,R1,0-001,JC,NJ,0.011729630759,0.24596166757699997,NA,NA
100M3,R1,0-001,JC,NJ,0.003766683082,0.24972835065899998,NA,NA
100M3,R1,0-001,JC,NJ,0.039436710968,0.211583165606,NA,NA
100M3,R1,0-001,JC,NJ,0.010068449777,0.221651615383,NA,NA
100M3,R1,0-001,JC,NJ,0.014842744127,0.23649435951,NA,NA
100M3,R1,0-001,JC,NJ,0.061008905911,0.282660521294,0.061008905911,0.07628
100M3,R1,0-001,JC,NJ,0.018213435168,0.229796600774,NA,NA
100M3,R1,0-001,JC,NJ,0.081201436923,0.208606892481,NA,NA
100M3,R1,0-001,JC,NJ,0.010644490542,0.219251383023,NA,NA
100M3,R1,0-001,JC,NJ,0.003755889006,0.223007272029,NA,NA
100M3,R1,0-001,JC,NJ,0.017982563503,0.022777303209,0.017982563503,0.050995000000000006
100M3,R1,0-001,JC,NJ,0.005816392534,0.028593695743,NA,NA
100M3,R1,0-001,JC,NJ,0.003337802618,0.031931498361,NA,NA
100M3,R1,0-001,JC,NJ,0.012932758354,0.044864256715,NA,NA
100M3,R1,0-001,JC,NJ,0.000203172519,0.045067429234,0.000203172519,0.08715400000000001
100M3,R1,0-001,JC,NJ,0.002828431229,0.047692687944,NA,NA
100M3,R1,0-001,JC,NJ,0.010926643744,0.042858142105000004,NA,NA
100M3,R1,0-001,JC,NJ,0.009395402227,0.052253544332,NA,NA
100M3,R1,0-001,JC,NJ,0.003829797591,0.056083341923000005,NA,NA
100M3,R1,0-001,JC,NJ,0.000880554189,0.056963896112000006,NA,NA
100M3,R1,0-001,JC,NJ,0.023552347827,0.046329651036,NA,NA
100M3,R1,0-001,JC,NJ,5.935854e-05,0.046389009576,NA,NA
100M3,R1,0-005,JC,NJ,0.034110838472,0.034110838472,0.034110838472,0.22780499999999998
100M3,R1,0-005,JC,NJ,0.045387768728,0.0794986072,0.045387768728,0.18527
100M3,R1,0-005,JC,NJ,0.070321096673,0.149819703873,NA,NA
